Date_Start_Date,Project_Size,Project_Cost
5/10/2019,1,1
5/10/2019,1,1
5/13/2019,1,1
5/13/2019,1,1
5/13/2019,1,1
5/14/2019,1,1
5/14/2019,1,1
5/14/2019,1,1
5/14/2019,1,1
5/14/2019,1,1
5/14/2019,1,1
5/14/2019,1,1
5/14/2019,1,1
5/14/2019,1,1
5/14/2019,1,1
5/14/2019,0,0
5/14/2019,0,1
5/14/2019,0,1
5/14/2019,1,1
5/14/2019,1,1
5/14/2019,1,1
5/14/2019,1,1
5/14/2019,1,1
5/14/2019,1,1
5/14/2019,1,1
5/15/2019,1,1
5/15/2019,1,1
5/15/2019,1,1
5/15/2019,1,1
5/15/2019,0,1
5/15/2019,0,1
5/15/2019,0,1
5/15/2019,1,1
5/15/2019,0,1
5/15/2019,0,1
5/15/2019,0,1
5/15/2019,0,1
5/15/2019,0,1
5/15/2019,0,1
5/15/2019,0,1
5/15/2019,0,1
5/15/2019,0,1
5/16/2019,0,0
5/17/2019,1,1
5/17/2019,1,1
5/17/2019,1,1
5/17/2019,1,1
5/17/2019,1,1
5/17/2019,1,1
5/17/2019,1,1
5/17/2019,1,1
5/17/2019,1,1
5/17/2019,1,1
5/17/2019,5000,1000000
5/17/2019,5000,1000000
5/17/2019,5000,1000000
5/20/2019,1,1
5/20/2019,1,1
5/20/2019,1,1
5/20/2019,1,1
5/20/2019,1,1
5/20/2019,1,1
5/21/2019,0,1
5/21/2019,0,1
5/21/2019,0,1
5/21/2019,1,1
5/21/2019,1,1
5/21/2019,1,1
5/21/2019,1,1
5/21/2019,1,1
5/21/2019,1,1
5/21/2019,1,1
5/21/2019,1,1
5/21/2019,1,1
5/21/2019,1,1
5/21/2019,1,1
5/21/2019,1,1
5/22/2019,1,1
5/22/2019,1,1
5/22/2019,1,1
5/23/2019,1,1
5/23/2019,1,1
5/23/2019,0,0
5/24/2019,1,1
5/24/2019,1,1
5/24/2019,1,1
5/24/2019,1,1
5/24/2019,1,1
5/24/2019,1,1
5/24/2019,1,1
5/28/2019,0,0
5/28/2019,0,0
5/28/2019,0,0
5/28/2019,0,0
5/28/2019,0,0
5/28/2019,0,0
5/28/2019,0,0
5/28/2019,1,1
5/28/2019,1,1
5/28/2019,1,1
5/28/2019,1,1
5/28/2019,1,1
5/28/2019,1,1
5/28/2019,1,1
5/28/2019,1,1
5/28/2019,1,1
5/28/2019,1,1
5/28/2019,1,1
5/28/2019,1,1
5/28/2019,1,1
5/28/2019,1,1
5/28/2019,1,1
5/28/2019,1,1
5/28/2019,1,1
5/28/2019,1,1
5/28/2019,1,1
5/28/2019,1,1
5/28/2019,1,1
5/28/2019,1,1
5/28/2019,1,1
5/28/2019,1,1
5/28/2019,1,1
5/28/2019,1,1
5/28/2019,1,1
5/28/2019,1,1
5/28/2019,1,1
5/28/2019,1,1
5/29/2019,6000,2000000
5/29/2019,6000,2000000
5/30/2019,1,1
5/31/2019,0,1
5/31/2019,0,1
5/31/2019,0,1
5/31/2019,0,1
5/31/2019,0,1
5/31/2019,0,1
5/31/2019,0,1
5/31/2019,0,1
6/2/2019,50000,11111111
6/3/2019,0,0
6/3/2019,0,0
6/3/2019,0,0
6/3/2019,0,0
6/3/2019,0,1
6/3/2019,0,1
6/3/2019,0,1
6/3/2019,0,1
6/3/2019,0,1
6/4/2019,0,0
6/4/2019,0,0
6/4/2019,0,0
6/4/2019,0,0
6/4/2019,0,0
6/4/2019,5000,1000000
6/4/2019,5000,1000000
6/4/2019,5000,1000000
6/5/2019,5000,1000000
6/5/2019,5000,1000000
6/5/2019,5000,1000000
6/5/2019,5000,1000000
6/5/2019,1,1
6/5/2019,1,1
6/5/2019,1,1
6/5/2019,1,1
6/5/2019,1,1
6/5/2019,1,1
6/5/2019,1,1
6/5/2019,1,1
6/5/2019,1,1
6/5/2019,1,1
6/5/2019,1,1
6/5/2019,1,1
6/5/2019,1,1
6/5/2019,5000,1000000
6/5/2019,5000,1000000
6/6/2019,2192,100000000
6/7/2019,5000,1000000
6/7/2019,5000,1000000
6/7/2019,5000,1000000
6/7/2019,5000,1000000
6/7/2019,5000,1000000
6/7/2019,5000,1000000
6/7/2019,24000,5000000
6/7/2019,24000,5000000
6/7/2019,24000,5000000
6/7/2019,0,1
6/7/2019,18000,2200000
6/7/2019,1,150000
6/7/2019,1,150000
6/9/2019,0,0
6/9/2019,0,0
6/9/2019,0,0
6/9/2019,0,0
6/10/2019,5000,7500000
6/10/2019,5000,7500000
6/10/2019,5000,7500000
6/10/2019,5000,7500000
6/10/2019,5000,7500000
6/10/2019,5000,7500000
6/11/2019,100000,10000000
6/12/2019,1,1
6/12/2019,1,1
6/12/2019,1,1
6/12/2019,1,1
6/12/2019,1,1
6/12/2019,1,1
6/12/2019,1,1
6/12/2019,1,1
6/12/2019,1,1
6/12/2019,1,1
6/13/2019,12600,3000000
6/13/2019,12600,3000000
6/13/2019,1,1
6/13/2019,1,1
6/13/2019,1,1
6/13/2019,96201,10500000
6/13/2019,96201,10500000
6/13/2019,96201,10500000
6/13/2019,96201,10500000
6/13/2019,96201,10500000
6/13/2019,96201,10500000
6/14/2019,1,1
6/14/2019,1,1
6/14/2019,1,1
6/14/2019,1,1
6/14/2019,1,1
6/14/2019,1,1
6/14/2019,1,1
6/14/2019,1,1
6/17/2019,0,1
6/17/2019,0,1
6/17/2019,0,1
6/17/2019,0,10000000
6/17/2019,0,10000000
6/17/2019,0,10000000
6/17/2019,0,10000000
6/17/2019,1,1
6/17/2019,1,1
6/18/2019,1,1
6/18/2019,1,1
6/18/2019,1,1
6/18/2019,17000,4250000
6/18/2019,17000,4250000
6/18/2019,17000,4250000
6/18/2019,17000,4250000
6/18/2019,17000,4250000
6/18/2019,17000,4250000
6/18/2019,17000,4250000
6/18/2019,0,0
6/18/2019,0,0
6/18/2019,0,0
6/19/2019,1,1
6/19/2019,1,1
6/19/2019,1,1
6/19/2019,1,1
6/19/2019,1,1
6/19/2019,1,1
6/20/2019,0,1
6/20/2019,0,1
6/20/2019,0,1
6/20/2019,0,1
6/20/2019,0,1
6/20/2019,0,1
6/20/2019,0,1
6/20/2019,0,1
6/20/2019,1,1
6/20/2019,1,1
6/20/2019,1,1
6/20/2019,1,1
6/20/2019,1,1
6/20/2019,1,1
6/20/2019,1,1
6/20/2019,1,1
6/20/2019,7,7
6/20/2019,7,7
6/21/2019,1,1
6/21/2019,1,1
6/21/2019,1,1
6/21/2019,1,1
6/21/2019,1,1
6/21/2019,1,1
6/21/2019,1,1
6/24/2019,0,1
6/24/2019,0,1
6/24/2019,0,1
6/24/2019,0,1
6/24/2019,0,1
6/24/2019,900,0
6/24/2019,900,0
6/24/2019,900,0
6/24/2019,900,0
6/24/2019,1,1
6/24/2019,1,1
6/24/2019,1,1
6/24/2019,1,1
6/24/2019,1,1
6/24/2019,1,1
6/24/2019,1,1
6/24/2019,1,1
6/24/2019,1,1
6/24/2019,1,1
6/24/2019,1,1
6/24/2019,1,1
6/24/2019,1,1
6/24/2019,1,1
6/24/2019,5000,1000000
6/24/2019,5000,1000000
6/24/2019,5000,1000000
6/25/2019,1,1
6/25/2019,1,1
6/25/2019,1,1
6/25/2019,1,1
6/25/2019,1,1
6/25/2019,1,1
6/25/2019,1,1
6/25/2019,1,1
6/25/2019,1,1
6/25/2019,1,1
6/25/2019,1,1
6/25/2019,1,1
6/26/2019,1,1
6/26/2019,1,1
6/26/2019,1,1
6/27/2019,1,1
6/27/2019,1,1
6/27/2019,1,1
6/27/2019,1,1
6/28/2019,0,0
6/28/2019,0,0
6/28/2019,0,1
6/28/2019,0,1
6/28/2019,0,1
6/28/2019,0,1
6/28/2019,0,1
6/28/2019,0,1
6/28/2019,0,1
6/28/2019,0,1
6/30/2019,1,1
6/30/2019,1,1
6/30/2019,1,1
6/30/2019,1,1
7/1/2019,1,1
7/1/2019,1,1
7/1/2019,1,1
7/1/2019,1,1
7/1/2019,1,1
7/1/2019,1,1
7/1/2019,1,1
7/1/2019,1,1
7/1/2019,5000,1000000
7/1/2019,5000,1000000
7/1/2019,5000,1000000
7/1/2019,1,1
7/1/2019,1,1
7/1/2019,0,1
7/1/2019,0,1
7/2/2019,5000,1000000
7/2/2019,5000,1000000
7/2/2019,5000,1000000
7/2/2019,5000,1000000
7/2/2019,5000,1000000
7/2/2019,1,1
7/2/2019,1,1
7/2/2019,1,1
7/2/2019,1,1
7/2/2019,1,1
7/2/2019,0,1
7/2/2019,0,1
7/2/2019,0,1
7/3/2019,0,1
7/3/2019,0,1
7/3/2019,0,1
7/3/2019,0,1
7/3/2019,0,1
7/3/2019,0,1
7/3/2019,5000,1000000
7/3/2019,5000,1000000
7/3/2019,5000,1000000
7/3/2019,5000,1000000
7/3/2019,5000,1000000
7/3/2019,5000,1000000
7/5/2019,1,1
7/5/2019,1,1
7/5/2019,1,1
7/5/2019,5000,1000000
7/5/2019,5000,1000000
7/5/2019,5000,1000000
7/5/2019,5000,1000000
7/8/2019,1,1
7/8/2019,1,1
7/8/2019,1,1
7/8/2019,1,1
7/8/2019,0,1
7/8/2019,0,1
7/8/2019,0,1
7/8/2019,500,500000
7/8/2019,0,0
7/8/2019,0,0
7/8/2019,0,0
7/8/2019,0,0
7/8/2019,0,0
7/8/2019,0,0
7/8/2019,0,0
7/8/2019,0,0
7/8/2019,0,0
7/8/2019,0,0
7/8/2019,0,0
7/9/2019,0,1
7/9/2019,0,1
7/9/2019,0,1
7/9/2019,5000,1000000
7/9/2019,5000,1000000
7/9/2019,5000,1000000
7/9/2019,1,1
7/9/2019,1,1
7/9/2019,1,1
7/10/2019,0,1
7/10/2019,0,1
7/10/2019,0,1
7/10/2019,0,1
7/10/2019,0,1
7/10/2019,0,1
7/10/2019,0,1
7/10/2019,1,1
7/10/2019,1,1
7/10/2019,1,1
7/11/2019,1,1
7/11/2019,1,1
7/11/2019,1,1
7/11/2019,1,1
7/11/2019,1,1
7/11/2019,1,1
7/11/2019,1,1
7/11/2019,1,1
7/11/2019,1,1
7/11/2019,1,1
7/11/2019,0,0
7/11/2019,0,0
7/11/2019,0,1
7/11/2019,0,1
7/11/2019,0,1
7/11/2019,0,1
7/11/2019,0,1
7/11/2019,0,1
7/11/2019,160000,45
7/11/2019,160000,45
7/12/2019,5000,1000000
7/12/2019,5000,1000000
7/12/2019,5000,1000000
7/12/2019,5000,1000000
7/15/2019,0,0
7/15/2019,0,0
7/15/2019,0,0
7/15/2019,5000,1000000
7/15/2019,5000,1000000
7/15/2019,5000,1000000
7/15/2019,0,0
7/15/2019,0,0
7/15/2019,1,1
7/16/2019,77564,3000000
7/16/2019,0,1
7/16/2019,0,1
7/16/2019,0,1
7/16/2019,0,1
7/16/2019,1,1
7/16/2019,1,1
7/16/2019,1,1
7/16/2019,1,1
7/16/2019,1,1
7/16/2019,1,1
7/16/2019,1,1
7/17/2019,1,1
7/17/2019,1,1
7/17/2019,1,1
7/17/2019,1,1
7/17/2019,1,1
7/17/2019,1,1
7/17/2019,1,1
7/17/2019,1,1
7/17/2019,1,1
7/17/2019,1,1
7/17/2019,1,1
7/17/2019,1,1
7/18/2019,100,100
7/19/2019,10,10
7/19/2019,10,10
7/19/2019,10,10
7/19/2019,10,10
7/19/2019,10,10
7/22/2019,1,1
7/22/2019,1,1
7/22/2019,1,1
7/22/2019,1,1
7/22/2019,1,1
7/22/2019,1,1
7/22/2019,1,1
7/22/2019,1,1
7/22/2019,1,1
7/22/2019,1,1
7/22/2019,1,1
7/22/2019,1,1
7/22/2019,1,1
7/22/2019,1,1
7/22/2019,1,1
7/22/2019,1,1
7/22/2019,1,1
7/22/2019,1,1
7/22/2019,1,1
7/22/2019,1,1
7/22/2019,1,1
7/22/2019,1,1
7/22/2019,1,1
7/22/2019,1,1
7/22/2019,1,1
7/22/2019,1,1
7/22/2019,1,1
7/22/2019,1,1
7/23/2019,0,0
7/23/2019,0,0
7/23/2019,0,0
7/23/2019,0,0
7/23/2019,1,1
7/23/2019,1,1
7/23/2019,1,1
7/23/2019,1,1
7/23/2019,1,1
7/23/2019,1,1
7/23/2019,1,1
7/23/2019,1,1
7/24/2019,23000,0
7/24/2019,1,1
7/25/2019,1,1
7/25/2019,1,1
7/25/2019,1,1
7/25/2019,1,1
7/25/2019,1,1
7/25/2019,1,1
7/25/2019,1,1
7/25/2019,1,1
7/25/2019,1,1
7/25/2019,1,1
7/25/2019,1,1
7/25/2019,1,1
7/25/2019,1,1
7/25/2019,1,1
7/25/2019,1,1
7/25/2019,1,1
7/25/2019,1,1
7/25/2019,1,1
7/25/2019,1,1
7/25/2019,1,1
7/25/2019,1,1
7/25/2019,5000,1000000
7/25/2019,5000,1000000
7/25/2019,5000,1000000
7/25/2019,5000,1000000
7/25/2019,5000,1000000
7/25/2019,5000,1000000
7/26/2019,1,1
7/26/2019,1,1
7/26/2019,1,1
7/26/2019,1,1
7/26/2019,1,1
7/26/2019,1,1
7/26/2019,1,1
7/26/2019,1,1
7/26/2019,1,1
7/26/2019,1,1
7/26/2019,1,1
7/29/2019,0,0
7/29/2019,0,0
7/29/2019,1,1
7/29/2019,1,1
7/29/2019,1,1
7/29/2019,1,1
7/30/2019,1,1
7/30/2019,1,1
7/30/2019,1,1
7/30/2019,1,1
7/30/2019,1,1
7/30/2019,1,1
7/30/2019,1,1
7/31/2019,1,1
7/31/2019,1,1
7/31/2019,1,1
7/31/2019,1,1
7/31/2019,1,1
7/31/2019,1,1
7/31/2019,1,1
7/31/2019,1,1
7/31/2019,1,1
7/31/2019,0,1
7/31/2019,0,1
7/31/2019,0,1
7/31/2019,0,1
7/31/2019,0,1
8/1/2019,0,0
8/1/2019,0,0
8/2/2019,1,1
8/2/2019,1,1
8/2/2019,1,1
8/2/2019,5000,1000000
8/2/2019,5000,1000000
8/2/2019,5000,1000000
8/2/2019,5000,1000000
8/2/2019,0,0
8/5/2019,1,1
8/5/2019,1,1
8/5/2019,1,1
8/5/2019,1,1
8/5/2019,1,1
8/5/2019,1,1
8/5/2019,1,1
8/5/2019,1,1
8/5/2019,1,1
8/6/2019,540000,310000000
8/6/2019,0,0
8/6/2019,0,0
8/6/2019,5000,1000000
8/6/2019,5000,1000000
8/6/2019,5000,1000000
8/6/2019,5000,1000000
8/6/2019,5000,1000000
8/6/2019,5000,1000000
8/7/2019,24500,2000000
8/7/2019,1,1
8/7/2019,1,1
8/7/2019,1,1
8/7/2019,1,1
8/7/2019,1,1
8/7/2019,1,1
8/7/2019,1,1
8/7/2019,1,1
8/7/2019,1,1
8/7/2019,1,1
8/7/2019,5000,1000000
8/7/2019,5000,1000000
8/7/2019,5000,1000000
8/7/2019,5000,1000000
8/7/2019,5000,1000000
8/7/2019,5000,1000000
8/7/2019,16000,3000000
8/7/2019,16000,3000000
8/8/2019,0,0
8/8/2019,1,1
8/8/2019,1,1
8/8/2019,1,1
8/9/2019,0,0
8/9/2019,0,0
8/9/2019,0,0
8/9/2019,1,1
8/9/2019,1,1
8/9/2019,1,1
8/9/2019,1,1
8/11/2019,1,1
8/11/2019,1,1
8/11/2019,1,1
8/12/2019,1,1
8/12/2019,1,1
8/13/2019,0,0
8/13/2019,0,0
8/13/2019,0,0
8/13/2019,0,0
8/13/2019,40000,25000000
8/15/2019,1000,1000000
8/15/2019,1000,1000000
8/15/2019,1000,1000000
8/15/2019,1000,1000000
8/15/2019,1000,1000000
8/15/2019,1000,1000000
8/15/2019,1000,1000000
8/15/2019,1000,1000000
8/15/2019,1000,1000000
8/15/2019,0,0
8/15/2019,0,0
8/15/2019,0,0
8/16/2019,0,1
8/16/2019,0,1
8/16/2019,0,1
8/16/2019,1,1
8/19/2019,1,1
8/19/2019,1,1
8/19/2019,1,1
8/19/2019,0,0
8/19/2019,1,1
8/19/2019,1,1
8/19/2019,1,1
8/19/2019,1,1
8/19/2019,1,1
8/19/2019,1,1
8/19/2019,0,1
8/19/2019,0,1
8/19/2019,0,1
8/19/2019,1,1
8/19/2019,1,1
8/19/2019,1,1
8/19/2019,1,1
8/19/2019,1,1
8/19/2019,1,1
8/19/2019,1,1
8/19/2019,1,1
8/19/2019,1,1
8/20/2019,1,1
8/20/2019,1,1
8/20/2019,1,1
8/20/2019,1,1
8/20/2019,44400,0
8/20/2019,44400,0
8/20/2019,44400,0
8/20/2019,44400,0
8/20/2019,1,1
8/20/2019,1,1
8/20/2019,1,1
8/20/2019,1,1
8/20/2019,1,1
8/20/2019,1,1
8/20/2019,1,1
8/20/2019,1,1
8/20/2019,1,1
8/20/2019,1,1
8/20/2019,0,0
8/20/2019,0,0
8/20/2019,0,0
8/20/2019,1,1
8/20/2019,1,1
8/20/2019,1,1
8/21/2019,0,0
8/21/2019,0,0
8/21/2019,0,0
8/21/2019,0,0
8/21/2019,0,0
8/21/2019,1,1
8/21/2019,1,1
8/21/2019,1,1
8/21/2019,5000,1000000
8/21/2019,1,1
8/21/2019,1,1
8/21/2019,1,1
8/21/2019,1,1
8/21/2019,1,1
8/21/2019,1,1
8/21/2019,1,1
8/21/2019,1,1
8/21/2019,1,1
8/21/2019,1,1
8/21/2019,1,1
8/21/2019,1,1
8/21/2019,1,1
8/21/2019,1,1
8/21/2019,1,1
8/21/2019,1,1
8/21/2019,1,1
8/21/2019,1,1
8/21/2019,1,1
8/21/2019,1,1
8/21/2019,1,1
8/21/2019,1,1
8/21/2019,1,1
8/21/2019,1,1
8/21/2019,1,1
8/22/2019,1,1
8/22/2019,1,1
8/22/2019,0,1
8/22/2019,0,1
8/22/2019,0,1
8/22/2019,0,1
8/22/2019,0,1
8/22/2019,0,1
8/22/2019,0,1
8/22/2019,0,1
8/22/2019,0,1
8/22/2019,0,1
8/22/2019,0,1
8/23/2019,3000,50000
8/23/2019,1,1
8/23/2019,1,1
8/23/2019,1,1
8/23/2019,1,1
8/23/2019,1,1
8/23/2019,1,1
8/23/2019,1,1
8/23/2019,1,1
8/23/2019,1,1
8/23/2019,1,1
8/23/2019,3000,50000
8/23/2019,1,1
8/23/2019,1,1
8/23/2019,1,1
8/23/2019,0,1
8/23/2019,0,1
8/23/2019,0,1
8/26/2019,1,1
8/26/2019,1,1
8/26/2019,1,1
8/26/2019,1,1
8/26/2019,1,1
8/26/2019,1,1
8/26/2019,1,1
8/26/2019,1,1
8/26/2019,20000,6
8/26/2019,20000,6
8/27/2019,0,1
8/27/2019,0,1
8/27/2019,0,1
8/27/2019,0,1
8/27/2019,0,1
8/27/2019,0,1
8/27/2019,100000,24000000
8/27/2019,5000,1000000
8/27/2019,5000,1000000
8/27/2019,5000,1000000
8/27/2019,5000,1000000
8/27/2019,5000,1000000
8/28/2019,22000,3000000
8/28/2019,22000,3000000
8/28/2019,22000,3000000
8/28/2019,22000,3000000
8/28/2019,22000,3000000
8/28/2019,22000,3000000
8/28/2019,22000,3000000
8/28/2019,0,0
8/28/2019,0,0
8/29/2019,5000,1000000
8/29/2019,1,1
8/29/2019,1,1
8/29/2019,1,1
8/29/2019,1,1
8/29/2019,50000,10000000
8/29/2019,50000,10000000
8/29/2019,50000,10000000
8/29/2019,50000,10000000
8/29/2019,50000,10000000
8/29/2019,50000,10000000
8/29/2019,50000,10000000
8/29/2019,50000,10000000
8/29/2019,50000,10000000
8/29/2019,5000,1000000
8/29/2019,5000,1000000
8/29/2019,5000,1000000
8/29/2019,5000,1000000
8/29/2019,5000,1000000
8/30/2019,0,0
8/30/2019,0,0
8/30/2019,1,1
8/30/2019,1,1
8/30/2019,1,1
8/30/2019,1,1
8/30/2019,1,1
8/30/2019,1,1
8/30/2019,1,1
8/30/2019,1,1
8/30/2019,1,1
8/30/2019,1,1
8/30/2019,1,1
8/30/2019,1,1
8/30/2019,1,1
8/30/2019,1,1
8/30/2019,1,1
8/30/2019,1,1
8/30/2019,1,1
8/30/2019,1,1
8/30/2019,1,1
8/30/2019,1,1
8/30/2019,1,1
8/30/2019,1,1
8/30/2019,1,1
8/30/2019,1,1
8/30/2019,1,1
8/30/2019,1,1
8/30/2019,1,1
8/30/2019,1,1
8/30/2019,1,1
8/30/2019,1,1
8/30/2019,1,1
8/30/2019,1,1
8/30/2019,1,1
8/30/2019,1,1
8/30/2019,1,1
8/30/2019,1,1
8/30/2019,1,1
8/30/2019,1,1
8/30/2019,1,1
8/30/2019,1,1
8/30/2019,1,1
8/30/2019,1,1
8/30/2019,1,1
8/30/2019,1,1
8/30/2019,1,1
8/30/2019,1,1
8/30/2019,0,0
8/30/2019,0,0
8/30/2019,0,0
8/30/2019,0,0
8/30/2019,0,0
8/30/2019,0,0
8/30/2019,0,0
8/30/2019,0,0
8/30/2019,0,0
8/30/2019,0,0
9/3/2019,1,1
9/3/2019,1,1
9/3/2019,1,1
9/3/2019,1,1
9/3/2019,1,1
9/3/2019,1,1
9/3/2019,1,1
9/3/2019,1,1
9/3/2019,1,1
9/3/2019,1,1
9/3/2019,1,1
9/3/2019,1,1
9/3/2019,1,1
9/3/2019,1,1
9/3/2019,1,1
9/3/2019,1,1
9/3/2019,1,1
9/3/2019,1,1
9/3/2019,1,1
9/3/2019,1,1
9/3/2019,1,1
9/4/2019,1,1
9/4/2019,1,1
9/4/2019,1,1
9/4/2019,1,1
9/4/2019,1,1
9/4/2019,1,1
9/4/2019,1,1
9/4/2019,5000,1000000
9/4/2019,5000,1000000
9/4/2019,5000,1000000
9/4/2019,5000,1000000
9/4/2019,5000,1000000
9/4/2019,5000,1000000
9/4/2019,5000,1000000
9/4/2019,1,1
9/4/2019,1,1
9/4/2019,1,1
9/5/2019,0,0
9/5/2019,1,1
9/5/2019,1,1
9/5/2019,1,1
9/5/2019,1,1
9/6/2019,1,1
9/6/2019,1,1
9/6/2019,1,1
9/6/2019,1,1
9/6/2019,1,1
9/6/2019,1,1
9/6/2019,1,1
9/6/2019,1,1
9/6/2019,1,1
9/6/2019,1,1
9/6/2019,1,1
9/6/2019,1,1
9/6/2019,1,1
9/6/2019,1,1
9/6/2019,1,1
9/6/2019,1,1
9/6/2019,1,1
9/6/2019,1,1
9/6/2019,1,1
9/6/2019,1,1
9/6/2019,1,1
9/6/2019,1,1
9/8/2019,1,1
9/9/2019,0,1
9/9/2019,0,1
9/9/2019,0,1
9/10/2019,0,1
9/10/2019,0,1
9/10/2019,0,1
9/10/2019,2000,5000000
9/10/2019,2000,5000000
9/10/2019,2000,5000000
9/10/2019,2000,5000000
9/10/2019,2000,5000000
9/10/2019,2000,5000000
9/10/2019,2000,5000000
9/10/2019,2000,5000000
9/10/2019,2000,5000000
9/10/2019,1,1
9/10/2019,5000,1000000
9/10/2019,1,1
9/10/2019,1,1
9/10/2019,1,1
9/10/2019,1,1
9/10/2019,1,1
9/10/2019,1,1
9/10/2019,1,1
9/10/2019,1,1
9/10/2019,1,1
9/10/2019,1,1
9/11/2019,5000,1000000
9/11/2019,5000,1000000
9/11/2019,5000,1000000
9/11/2019,5000,1000000
9/11/2019,5000,1000000
9/11/2019,5000,1000000
9/12/2019,1,1
9/12/2019,1,1
9/12/2019,1,1
9/12/2019,1,1
9/12/2019,0,0
9/12/2019,1,1
9/12/2019,1,1
9/12/2019,1,1
9/12/2019,1,1
9/12/2019,1,1
9/12/2019,1,1
9/12/2019,1,1
9/13/2019,48750,100000000
9/13/2019,48750,100000000
9/13/2019,1,1
9/13/2019,1,1
9/16/2019,5000,1000000
9/16/2019,5000,1000000
9/16/2019,5000,1000000
9/16/2019,5000,1000000
9/16/2019,5000,1000000
9/16/2019,0,1
9/16/2019,0,1
9/16/2019,0,1
9/16/2019,0,1
9/16/2019,1,1
9/16/2019,1,1
9/16/2019,1,1
9/16/2019,1,1
9/16/2019,1,1
9/16/2019,1,1
9/16/2019,0,0
9/16/2019,0,0
9/17/2019,1,1
9/17/2019,1,1
9/17/2019,1,1
9/17/2019,1,1
9/17/2019,1,1
9/17/2019,1,1
9/17/2019,1,1
9/17/2019,1,1
9/17/2019,10000,100000
9/17/2019,10000,100000
9/17/2019,10000,100000
9/18/2019,500000,50000000
9/18/2019,1,1
9/18/2019,1,1
9/18/2019,1,1
9/18/2019,1,1
9/18/2019,1,1
9/18/2019,1,1
9/19/2019,1,1
9/19/2019,1,1
9/19/2019,1,1
9/19/2019,1,1
9/19/2019,1,1
9/19/2019,1,1
9/19/2019,1,1
9/19/2019,1,1
9/19/2019,1,1
9/19/2019,1,1
9/19/2019,1,1
9/19/2019,1,1
9/19/2019,1,1
9/19/2019,0,0
9/19/2019,1,1
9/19/2019,1,1
9/19/2019,1,1
9/19/2019,7800,100000
9/20/2019,10000,100000
9/20/2019,1,1
9/20/2019,1,1
9/23/2019,3360,1100000
9/23/2019,3360,1100000
9/23/2019,3360,1100000
9/23/2019,3360,1100000
9/23/2019,3360,1100000
9/23/2019,0,0
9/24/2019,0,0
9/24/2019,1,1
9/24/2019,1,1
9/24/2019,1,1
9/24/2019,1,1
9/24/2019,1,1
9/24/2019,1,1
9/24/2019,1,1
9/24/2019,1,1
9/24/2019,1,1
9/24/2019,5000,1000000
9/25/2019,0,1
9/25/2019,0,1
9/25/2019,0,1
9/25/2019,0,0
9/25/2019,0,0
9/25/2019,0,0
9/25/2019,0,0
9/25/2019,0,0
9/25/2019,1,1
9/27/2019,1,1
9/30/2019,5000,1000000
9/30/2019,5000,1000000
9/30/2019,5000,1000000
9/30/2019,5000,1000000
9/30/2019,5000,1000000
9/30/2019,5000,1000000
9/30/2019,5000,1000000
9/30/2019,5000,1000000
10/1/2019,1,1
10/1/2019,1,1
10/1/2019,1,1
10/1/2019,1,1
10/1/2019,1,1
10/1/2019,1,1
10/1/2019,1,1
10/1/2019,1,1
10/1/2019,1,1
10/1/2019,1,1
10/1/2019,1,1
10/1/2019,1,1
10/1/2019,1,1
10/1/2019,1,1
10/1/2019,1,1
10/1/2019,1,1
10/1/2019,1,1
10/2/2019,0,1
10/2/2019,0,1
10/2/2019,0,1
10/2/2019,0,1
10/2/2019,0,1
10/2/2019,0,1
10/2/2019,0,1
10/2/2019,0,1
10/2/2019,5000,1000000
10/2/2019,1,1
10/2/2019,1,1
10/2/2019,85000,3000000
10/2/2019,0,1
10/2/2019,0,1
10/2/2019,20000,5000000
10/2/2019,20000,5000000
10/2/2019,1,1
10/3/2019,1,1
10/3/2019,1,1
10/3/2019,5000,1000000
10/3/2019,5000,1000000
10/4/2019,1,1
10/4/2019,1,1
10/4/2019,1,1
10/4/2019,1,1
10/7/2019,1,1
10/7/2019,1,1
10/7/2019,1,1
10/7/2019,1,1
10/7/2019,1,1
10/7/2019,1,1
10/7/2019,1,1
10/7/2019,1,1
10/7/2019,4000,1
10/7/2019,1,1
10/8/2019,1,1
10/8/2019,1,1
10/8/2019,1,1
10/8/2019,1,1
10/8/2019,1,1
10/8/2019,1,1
10/8/2019,1,1
10/8/2019,0,1
10/8/2019,0,1
10/8/2019,0,1
10/8/2019,0,1
10/8/2019,0,1
10/9/2019,0,1
10/9/2019,0,1
10/9/2019,0,1
10/9/2019,0,1
10/9/2019,0,1
10/9/2019,0,0
10/9/2019,3800,0
10/9/2019,5000,1000000
10/9/2019,5000,1000000
10/9/2019,5000,1000000
10/9/2019,5000,1000000
10/9/2019,5000,1000000
10/9/2019,5000,1000000
10/9/2019,5000,1000000
10/9/2019,5000,1000000
10/9/2019,5000,1000000
10/9/2019,5000,1000000
10/9/2019,5000,1000000
10/9/2019,5000,1000000
10/9/2019,5000,1000000
10/9/2019,5000,1000000
10/9/2019,5000,1000000
10/10/2019,5000,1000000
10/10/2019,5000,1000000
10/10/2019,5000,1000000
10/10/2019,1,1
10/10/2019,1,1
10/10/2019,1,1
10/10/2019,1,1
10/10/2019,1,1
10/10/2019,1,1
10/10/2019,1,1
10/10/2019,1,1
10/10/2019,1,1
10/10/2019,1,1
10/11/2019,1,1
10/11/2019,1,1
10/11/2019,0,1
10/11/2019,0,1
10/11/2019,0,1
